currency,symbol,value,date,source,source_url
Dollar de Hong Kong,HKD,7.612,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau leu roumain,RON,4.94,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouvelle livre turque,TRY,18.0131,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne tchèque,CZK,24.521,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Lev bulgare,BGN,1.9558,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.8773,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.536,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Zloty polonais,PLN,4.8655,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne suédoise,SEK,10.9502,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne norvégienne,NOK,10.3378,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,0.968,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne danoise,DKK,7.4384,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar néo-zélandais,NZD,1.7369,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.3312,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso mexicain,MXN,19.3588,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Kuna croate,HRK,7.528,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso philippin,PHP,57.197,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rand sud-africain,ZAR,17.5866,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,5.0328,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rouble russe,RUB,,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
South Korean won,KRW,,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,0.9697,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indienne,INR,79.9678,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,141.16,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-10-10,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Ringgit malaisien,MYR,4.5091,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau sheqel israëlien,ILS,3.4463,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.81,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.3939,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yuan renminbi chinois,CNY,6.9344,2022-10-10,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-10-09,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Bitcoin,BTC,0.0,2022-10-08,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Bitcoin,BTC,0.0,2022-10-07,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Peso mexicain,MXN,19.817,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Forint hongrois,HUF,422.59,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yuan renminbi chinois,CNY,7.0164,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Ringgit malaisien,MYR,4.5726,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne norvégienne,NOK,10.4278,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indonésienne,IDR,,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.3475,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,142.68,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rouble russe,RUB,,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
South Korean won,KRW,,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rand sud-africain,ZAR,17.5769,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indienne,INR,81.0615,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.827,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Kuna croate,HRK,7.5288,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne suédoise,SEK,10.8728,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,7.74,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Zloty polonais,PLN,4.8505,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Lev bulgare,BGN,1.9558,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne danoise,DKK,7.439,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.5263,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,0.9709,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau sheqel israëlien,ILS,3.4846,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,0.986,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-10-06,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Peso philippin,PHP,57.949,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne tchèque,CZK,24.479,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar néo-zélandais,NZD,1.728,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,5.1185,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau leu roumain,RON,4.9364,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.4057,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.8758,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouvelle livre turque,TRY,18.3191,2022-10-06,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Lev bulgare,BGN,1.9558,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indonésienne,IDR,,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso philippin,PHP,58.212,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouvelle livre turque,TRY,18.4201,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.538,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,7.7831,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Zloty polonais,PLN,4.791,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar néo-zélandais,NZD,1.7419,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,0.9756,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Forint hongrois,HUF,423.6,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne tchèque,CZK,24.524,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau leu roumain,RON,4.9385,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne norvégienne,NOK,10.4858,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indienne,INR,80.909,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne danoise,DKK,7.4388,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rand sud-africain,ZAR,17.6228,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau sheqel israëlien,ILS,3.503,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Ringgit malaisien,MYR,4.5911,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.4124,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,143.18,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,0.9915,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso mexicain,MXN,19.8625,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yuan renminbi chinois,CNY,7.0555,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
South Korean won,KRW,,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-10-05,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Rouble russe,RUB,,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Kuna croate,HRK,7.5255,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,37.102,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne suédoise,SEK,10.8376,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,5.1575,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.3493,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.8734,2022-10-05,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-10-04,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Forint hongrois,HUF,424.86,2022-10-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.4015,2022-10-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,141.49,2022-10-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
